Date,Close Price,High Price,Low Price,Volume,Moving Average (50 days),Moving Average (200 days),Change,Percentage Change
1995-09-18,1455.566782,1476.974254,1412.955041,4858918,1461.109029,1489.892447,416.5603612,40.09218354
1995-09-19,1890.973885,1911.157568,1884.952723,3762434,1474.270924,1493.813757,435.4071027,29.91323436
1995-09-20,1569.497259,1605.13032,1524.624194,,1482.525661,1493.413464,-321.4766262,-17.00058519
1995-09-21,1832.391042,1878.280823,1828.418758,3764021,1485.504893,1493.235421,262.8937832,16.75019066
1995-09-22,1991.624343,2024.962146,1974.178882,1483631,1493.463688,1494.052613,159.2333013,8.689919217
1995-09-23,1163.616204,1187.195334,1133.090738,4832252,1481.639463,1491.740421,-828.0081388,-41.57451388
1995-09-24,1691.777639,1730.737895,1663.806901,4681637,1489.285764,1494.822915,528.161435,45.38965968
1995-09-25,1674.293574,1706.34214,1669.47402,4973937,1493.812202,1497.632398,-17.48406544,-1.033473019
1995-09-26,1979.955447,1982.985965,1940.009789,,1505.301878,1502.28563,305.6618737,18.25616955
1995-09-27,1985.600734,1990.383913,1936.943069,615160,1505.332103,1505.926238,5.645286595,0.2851219002
1995-09-28,1686.678612,1688.574459,1677.617197,1727884,1513.220696,1508.681324,-298.9221222,-15.05449294
1995-09-29,1243.614792,1266.455608,1198.858243,1568151,1512.196647,1508.599157,-443.0638197,-26.26841988
1995-09-30,1798.555838,1839.84851,1770.715366,3218337,1521.0768,1510.666646,554.9410461,
1995-10-01,1107.029134,,1060.232446,,1511.925501,1506.486878,-691.5267039,-38.44899832
1995-10-02,1780.699304,1799.907313,1771.895006,,1522.493032,1507.338494,673.67017,60.85387901
1995-10-03,1910.196124,1955.66998,1870.595054,4131891,1522.391156,1507.714606,129.49682,7.272245217
1995-10-04,1382.833395,,1379.844316,3593302,1524.734112,1506.077015,-527.3627294,-27.60777926
1995-10-05,1630.635295,1663.887701,,229060,1519.430504,1508.667676,247.8019002,
1995-10-06,1430.142732,1443.482921,1396.434761,1248517,1525.963857,1507.138788,-200.4925629,-12.2953651
1995-10-07,1437.765055,1443.617129,1419.252316,4413568,1521.587904,1507.952119,7.622322891,0.532976375
1995-10-08,1310.370889,1311.17383,1300.847548,2348004,1509.655611,1506.308434,-127.3941659,-8.860569078
1995-10-09,,1767.480154,1721.302966,3250405,1521.523215,1508.414272,451.7587313,34.47563855
1995-10-10,1936.176564,1950.806386,1906.014498,1719412,1520.880207,1508.106794,174.0469437,9.877079512
1995-10-11,1940.750859,1968.340362,1922.730067,2990706,1530.637557,1511.492791,4.574295068,0.2362540252
1995-10-12,1174.781285,1177.981289,1152.589494,3640238,1515.218881,1510.971045,-765.9695744,-39.46769214
1995-10-13,1874.74365,1881.555039,1833.416517,1458790,1519.177353,1510.691402,699.9623648,59.58235578
1995-10-14,1737.431441,1746.485477,1720.485082,4281456,1527.894244,1514.255337,-137.3122082,-7.324319154
1995-10-15,,1284.436505,1248.355767,4696075,1529.184942,1512.036079,-484.5940407,-27.89140505
1995-10-16,1067.284613,1098.074103,1021.720504,491386,1524.455933,1508.74587,-185.5527878,-14.81060413
1995-10-17,1267.997267,1295.535553,1248.63008,1372876,1527.95553,1505.903963,200.712654,18.80591658
1995-10-18,,1924.733308,1894.788861,1449527,1543.322336,1505.592808,644.2109699,50.80539105
1995-10-19,1633.178675,1651.734659,1622.958694,3155292,1553.8927,1503.880692,-279.0295619,-14.59200711
1995-10-20,1721.054661,1725.889147,,1966094,1559.854923,1507.159581,87.875986,5.380671898
1995-10-21,1257.152351,1268.475381,1246.277084,3170073,1549.086402,1504.336147,-463.9023098,-26.95453668
1995-10-22,1719.388156,1764.273417,1687.554512,3543182,1560.646494,1504.701538,462.2358045,36.7684795
1995-10-23,1028.121506,,984.0832557,2236640,1558.602516,1501.605435,-691.2666493,-40.20422306
1995-10-24,1375.321346,1407.704325,1373.575665,3509044,1553.240364,1502.840292,347.1998395,33.77031191
1995-10-25,1626.753349,1672.594513,1585.313763,711803,1561.831771,1502.723123,251.4320028,18.2816913
1995-10-26,1146.096566,1178.233661,1125.566594,,1562.801501,1498.541192,-480.656783,-29.54699822
1995-10-27,1823.003574,1824.663399,1790.104846,1308192,,1498.097117,676.9070089,59.06195248
1995-10-28,1235.031299,1284.869428,1216.411071,3106010,1562.150599,1497.076621,-587.9722756,-32.25294146
1995-10-29,1652.281113,1657.228728,1617.5053,536851,1558.766797,1500.138286,417.249814,33.78455383
1995-10-30,1405.197143,1439.329233,1392.482397,4670732,1559.789448,1500.352805,-247.0839702,-14.95411213
1995-10-31,1596.043595,1608.685406,1594.947068,2483984,1558.593905,1499.201071,190.8464529,13.58147175
1995-11-01,1107.450553,1127.049608,1060.061177,1002435,1549.997402,1496.230828,-488.5930428,-30.61276297
1995-11-02,1016.9128,1049.209509,1016.094412,4976603,1536.793173,1494.018674,-90.53775271,-8.175331394
1995-11-03,,1931.388795,1868.359463,152385,1541.331039,1498.290988,892.6516275,87.7805479
1995-11-04,1269.630009,,1261.173129,4293369,1534.148959,1497.504665,-639.9344186,-33.5120622
1995-11-05,1819.677003,1836.399312,1800.065991,2574034,1545.220471,1499.257925,550.046994,43.32340841
1995-11-06,1999.3503,2016.427706,1958.225682,2716743,1564.427349,1499.611899,179.6732977,9.873911547
1995-11-07,1211.431258,1259.397453,1201.13465,1492021,1559.544638,,-787.9190425,-39.40875405
1995-11-08,1265.170741,1305.101392,1221.885361,4365641,1547.028575,1497.231214,53.73948318,4.436032406
1995-11-09,1662.859788,1685.787226,1637.971841,,,1497.918922,397.6890465,31.43362659
1995-11-10,1965.448635,1975.439681,1947.140961,1072274,1551.556978,1502.415888,302.588847,
1995-11-11,1915.814348,1956.365154,1882.692461,2414629,1550.040778,1502.132119,-49.63428641,-2.525341316
1995-11-12,1502.87552,1510.734644,1485.806034,1352521,1556.825964,1502.846197,-412.9388281,-21.55421941
1995-11-13,1795.110283,1805.633393,1777.745865,4712055,1558.892617,1504.432411,292.2347625,19.44504109
1995-11-14,1135.745853,1154.046523,1099.069534,4654269,1548.121663,1503.334721,-659.3644294,
1995-11-15,1977.438184,2021.455594,1961.946573,4487999,1548.071318,1504.809353,841.6923311,74.10921456
1995-11-16,1964.353234,1970.942567,1954.314602,1680980,1547.646368,1506.319959,-13.08495017,-0.661712223
1995-11-17,,1169.840668,1123.346651,3986738,1537.187374,1503.561992,-800.6242762,-40.75765307
1995-11-18,1299.423125,1324.121874,1259.154573,4555218,1538.303541,1503.718391,135.6941669,11.66028962
1995-11-19,1100.154998,,1075.275712,3259726,1524.335524,1502.640824,-199.2681273,
1995-11-20,1271.717599,1300.153996,1245.384818,654567,1527.629294,1503.373156,171.5626014,15.59440277
1995-11-21,,1838.537624,1781.151958,1409055,1528.334423,1504.175385,544.2381905,42.79552245
1995-11-22,1378.315607,,1352.851893,,1517.696813,1505.867977,-437.6401822,-24.09971569
1995-11-23,1088.396967,1093.995616,1067.544969,3048734,,1503.32155,-289.91864,-21.034271
1995-11-24,1342.225525,1349.278009,1292.480815,1331744,1506.039889,1500.684198,253.8285576,23.32132166
1995-11-25,1981.383334,2022.437263,1974.001313,3037539,1517.064701,1501.136954,639.1578095,47.61925605
1995-11-26,1629.683595,1673.977732,1600.047196,543576,1520.903072,1502.040184,-351.699739,-17.75021183
1995-11-27,1416.160946,1427.895123,1371.867795,1070389,1523.018873,1501.82447,-213.5226489,-13.1020923
1995-11-28,,1172.211539,1132.177761,3209981,1511.107051,1502.272317,-249.6224329,-17.62669939
1995-11-29,1986.176797,1988.847631,,3915993,1512.107055,1503.849375,819.6382838,70.26242806
1995-11-30,1820.849009,1851.26389,1804.032273,3997562,1509.709019,1503.847323,-165.327788,-8.323921025
1995-12-01,1281.477302,1317.244963,1267.877654,4226938,1511.842939,1504.031435,-539.3717068,-29.62198975
1995-12-02,1070.068696,1088.709195,1027.505076,1947308,1495.74944,1502.275274,-211.4086067,-16.49725721
1995-12-03,1056.625557,1090.609351,1036.919829,4836794,1482.133322,1498.364205,-13.44313834,-1.256287414
1995-12-04,1120.37815,1156.02609,1084.894033,824390,1479.484137,1494.580493,,6.033603076
1995-12-05,1580.768584,1627.535698,1573.381155,,1489.753816,1496.268436,460.3904341,41.09241458
1995-12-06,1928.763421,1932.007103,1890.971515,3290902,1502.96914,1498.1594,347.9948376,22.01428098
1995-12-07,1496.743428,1506.358014,1469.294296,3760046,1494.659843,1499.680652,-432.0199932,-22.39880684
1995-12-08,1842.945482,,1829.5149,1308251,1498.85518,1503.385985,346.2020545,23.13035407
1995-12-09,1445.88662,1489.286317,1421.161422,670255,1493.351819,1501.059816,-397.0588626,-21.54479698
1995-12-10,1708.583546,1748.212904,1673.736364,1677801,1502.380443,1500.500196,262.6969259,18.16857023
1995-12-11,,1760.604841,1731.278417,1247543,1502.630134,1500.359385,23.28919152,1.363070104
1995-12-12,1173.963706,1178.146876,1142.090353,2971642,1505.546978,1500.985372,-557.9090314,-32.21420485
1995-12-13,1361.216059,1374.881677,1334.13652,,1505.264873,1498.572808,187.2523531,15.950438
1995-12-14,1637.302157,1652.188149,1626.287848,3530942,1505.475849,,276.0860976,20.2823127
1995-12-15,1070.696608,1098.733768,1033.047554,2077556,1503.96785,1498.210606,-566.6055484,-34.60604667
1995-12-16,,1374.442382,1346.367139,4411117,1494.738582,1497.285925,290.8435796,27.16395825
1995-12-17,1534.799466,1538.447459,1520.95642,2084419,1500.733945,1499.503156,,12.72524161
1995-12-18,1996.224493,2032.762608,1972.663576,908971,1507.612813,1500.701046,461.4250268,30.06418994
1995-12-19,1474.533563,1489.487573,1440.726079,3433879,1508.999541,1500.161539,-521.6909304,
1995-12-20,1816.056757,1838.675466,1769.614458,449124,1513.399804,1503.308872,341.5231945,23.16143919
1995-12-21,1432.067285,1438.450617,1424.999423,689490,1519.892139,1504.528047,-383.989472,-21.14413388
1995-12-22,1796.390723,1836.518138,1776.567317,1511910,1535.481697,1507.588758,364.3234376,25.44038547
1995-12-23,1595.414802,1623.691395,1592.065322,1423171,1529.198705,1510.28082,-200.975921,-11.18776213
1995-12-24,1886.595442,1931.674723,1848.667904,4044829,1541.538014,,291.1806399,18.25109304
1995-12-25,1410.942552,1435.716131,1388.555908,4258021,1533.363325,1509.627777,-475.6528892,
1995-12-26,1604.30442,1651.375703,1568.957963,779349,1525.462407,1512.561808,,13.70444652
1995-12-27,1630.018681,1674.612091,1613.908959,,1533.834155,1515.466878,25.7142608,1.602829269
1995-12-28,1417.382942,1446.205935,1375.16708,3707469,1536.878399,1514.689941,-212.6357388,
1995-12-29,1144.312044,1191.006716,1117.57064,1780446,1526.507445,1511.314023,-273.0708981,-19.26585188
1995-12-30,1093.559407,1109.713844,1046.379016,1838697,1509.06966,1510.148125,-50.75263678,-4.435209527
1995-12-31,1016.671551,1034.953659,1012.730819,3995541,,,-76.88785631,-7.030972056
1996-01-01,,1875.808162,1847.820423,1089233,1498.499979,1509.86935,856.8627136,84.28117352
1996-01-02,1236.474912,1265.934958,1198.15215,1426877,1487.327272,1509.68066,-637.059352,-34.00307986
1996-01-03,1211.506749,1247.602948,1181.499117,3363721,1488.842489,1510.605152,-24.96816296,-2.019302026
1996-01-04,,1774.71136,1734.875693,3855535,1484.014434,1510.609186,524.5286511,43.29556162
1996-01-05,1320.016113,1327.506927,1271.399179,3476409,1471.127691,1509.081017,-416.0192873,-23.96375599
1996-01-06,1506.044692,1528.252646,1491.131508,3277354,1477.974006,1508.707461,186.0285793,14.09290216
1996-01-07,1162.511065,1171.354226,1150.047172,1383419,1475.235765,1505.811596,-343.5336271,-22.81032089
1996-01-08,1959.745721,,1935.462728,1021963,1492.427579,1507.23417,797.2346562,68.57867249
1996-01-09,1851.5814,1859.478719,1824.473495,432767,1504.024855,1510.462667,-108.1643214,-5.51930387
1996-01-10,1863.789623,1908.997807,1825.475216,,1504.981532,1513.01921,12.20822295,0.6593403319
1996-01-11,1406.773749,1418.305481,1387.110066,3522770,1505.550695,1514.422528,-457.0158744,-24.52078651
1996-01-12,1762.361214,1776.931327,1740.363195,4335305,1519.02998,1517.585049,355.5874651,25.27680556
1996-01-13,1143.876155,1186.421471,1117.12816,3460002,1515.062992,1514.923451,-618.4850583,-35.09411428
1996-01-14,1008.619003,1031.542383,988.8996476,2425759,1495.607706,1510.673546,-135.2571528,-11.82445776
1996-01-15,1019.972933,1021.17273,974.2455286,3961997,1483.413493,1505.959747,11.35392999,1.125690668
1996-01-16,1586.601737,1611.33105,1544.039139,1590707,1486.822308,1505.75102,566.6288048,55.55331781
1996-01-17,1455.394905,1459.622072,1432.64622,3280616,1492.599436,1507.107488,-131.2068322,-8.269676571
1996-01-18,1518.015349,1567.282585,1518.005606,1634586,1483.236207,,62.62044366,4.30264277
1996-01-19,1007.46314,1036.868719,962.4164156,2735333,,,-510.5522085,-33.63287524
1996-01-20,1422.68662,1435.513251,,1234992,1469.792676,1504.362025,415.2234792,41.21475641
1996-01-21,1718.068161,,1705.84254,1790702,1482.752666,1504.860941,295.3815415,20.76223516
1996-01-22,1442.693702,1446.537057,1435.075638,3932800,1490.474028,1503.167099,-275.3744592,-16.02814518
1996-01-23,1732.219206,1772.213772,1723.228428,2227095,1502.71085,1503.311809,,20.06839733
1996-01-24,1233.018964,1279.285367,1192.875088,1635628,1495.755857,1500.304612,-499.2002419,-28.81853752
1996-01-25,1813.142004,1856.864224,1784.166932,335254,1493.443429,1504.089253,580.1230401,47.04899574
1996-01-26,1588.43124,1605.519121,1540.626482,4698229,1495.277185,1503.293806,-224.710764,-12.39344538
1996-01-27,1210.763099,1227.051505,1199.190424,1770881,1482.633537,1500.093357,-377.668141,
1996-01-28,1236.720476,1238.474856,,4964578,1478.450215,1499.846285,25.95737642,2.143885657
1996-01-29,1628.030465,1660.600483,1579.159046,492467,1476.839153,1499.7842,391.3099887,31.6409404
1996-01-30,1829.939593,1856.684832,1788.617417,2487708,1478.80049,1502.363088,201.9091286,12.40204855
1996-01-31,1415.627782,1438.595101,1379.196998,4097486,1483.633772,1499.651372,-414.3118112,-22.64073703
1996-02-01,1258.300429,1303.681977,1248.851669,2737591,,1500.775756,-157.3273529,-11.11361015
1996-02-02,1867.011607,1875.405552,1828.541337,1546801,1486.169648,1502.21185,608.7111778,48.37566321
1996-02-03,1669.268292,1669.751605,1651.890036,3557152,1498.141082,1504.725674,-197.7433152,-10.5914347
1996-02-04,1448.085487,1451.75131,1421.558642,2521114,1499.871988,1503.405,-221.1828045,-13.2502849
1996-02-05,1487.900195,1499.068767,1457.442135,4272561,,1504.965049,39.814708,2.749472206
1996-02-06,1204.256468,1205.920745,1173.788282,1800303,1483.094642,1504.809416,-283.6437273,-19.06335709
1996-02-07,1626.80263,1651.944816,1590.476456,3285628,1486.140023,1505.471575,422.5461621,35.08772204
1996-02-08,1358.742511,1374.447033,1325.657406,2021570,1476.993738,1502.691112,-268.0601195,-16.47772843
1996-02-09,1995.645177,2004.669327,1992.226633,2095512,1488.265296,1506.610766,636.9026661,46.87441963
1996-02-10,1480.183515,1517.687719,1457.316164,4641591,1481.941152,1508.290484,-515.4616614,-25.82932414
1996-02-11,1485.885606,1496.108173,1452.684526,2464393,1479.750568,1506.925028,5.702090928,0.3852286469
1996-02-12,1565.851787,,1551.052138,4714634,1473.335695,1507.251189,79.96618122,5.381718545
1996-02-13,1916.756003,1934.219248,1901.103169,1339846,1483.451964,1507.276043,350.9042157,22.40979756
1996-02-14,1800.8181,1826.409488,1794.589722,4700993,,1510.547061,-115.9379033,-6.048652153
1996-02-15,1451.13007,1497.823422,1430.19932,1212210,1483.804465,,-349.6880301,-19.41828717
1996-02-16,1718.699266,1720.566848,1669.357744,2042939,1489.830792,1512.002173,267.5691962,18.43867767
1996-02-17,1586.235499,1611.248724,1571.969531,4056991,1498.669261,1514.149548,-132.4637672,-7.70721032
1996-02-18,1492.367049,1535.088197,1465.795204,962577,1506.645414,1513.194236,-93.86845008,-5.917686885
1996-02-19,1192.315773,1221.714485,1155.15391,3698041,1510.158298,1511.187392,-300.0512759,
1996-02-20,1463.936263,1477.779789,1463.2614,3578154,1501.966338,1509.732936,271.6204907,22.78091902
1996-02-21,1245.818587,1265.702644,1200.796609,2358608,1502.153212,1509.414716,,-14.89939705
1996-02-22,1914.84215,1948.855431,1895.514641,3046338,1516.21992,1511.749069,669.0235628,53.70152362
1996-02-23,,1379.947408,,1689323,1508.207348,1511.398744,-579.4353364,-30.26021421
1996-02-24,1952.264015,1954.317333,1950.316632,4587736,1520.852306,1511.239617,616.857201,46.19245572
1996-02-25,1533.05529,1536.632231,1525.772113,3413179,1521.392518,1512.443649,,-21.4729525
1996-02-26,1631.544379,,1615.417906,1353185,1530.773184,1514.127284,98.48908858,6.424366376
1996-02-27,1542.940444,1554.579429,1525.667356,1796248,1522.437079,1515.069246,-88.60393419,-5.430678769
1996-02-28,1129.380617,1142.627161,1086.990906,2167776,1507.993063,1512.893178,-413.5598275,-26.80335647
1996-02-29,1375.821219,1386.884719,1375.261163,175720,1498.233695,1513.510671,246.440602,21.82086343
1996-03-01,1099.146112,1108.937365,1067.090523,1816885,1492.081142,1509.429951,-276.6751067,-20.10981535
1996-03-02,1622.954044,1629.485243,1616.388422,4103815,1489.292999,1511.216294,523.8079319,47.65589634
1996-03-03,1446.874195,1493.571902,1405.713413,2232314,1495.352959,,-176.079849,-10.84934288
1996-03-04,1777.984972,1785.194445,1739.056308,4094822,1510.740279,,331.1107764,22.88455883
1996-03-05,1220.470481,1230.69067,1195.47443,3796821,,1510.163675,,-31.3565356
1996-03-06,1164.566058,1176.879345,1153.931697,3890757,1506.309516,1506.451577,-55.90442257,-4.58056327
1996-03-07,1406.332231,1452.982975,,1539809,1505.328263,1507.639491,,20.76019396
1996-03-08,1926.585383,1964.37109,1918.772467,4923210,1513.499663,1507.430783,520.2531523,36.9936165
1996-03-09,1710.421815,1749.906787,,4801776,1527.558837,1508.718476,-216.1635682,-11.22003572
1996-03-10,1418.923625,1424.161538,1387.58913,1404930,1527.483577,1506.084518,-291.4981902,-17.04247383
1996-03-11,1517.27217,1559.087664,1467.710747,,1523.467657,1505.286779,98.34854496,6.9312078
1996-03-12,1084.213011,1104.622665,1039.659969,3556215,1516.298043,1504.19991,-433.0591586,-28.54195623
1996-03-13,1984.575896,1997.717048,1954.920528,702092,1521.345177,1508.181276,900.3628852,83.04298841
1996-03-14,1666.407305,1695.194809,1639.480466,4451166,1530.012944,1509.994638,-318.1685917,-16.03206974
1996-03-15,1285.404068,1326.513214,1235.484824,3754301,,1510.956571,-381.0032362,-22.86375217
1996-03-16,1585.808394,1624.741002,1558.438537,1823881,1519.405728,1513.166273,300.4043258,23.37041971
1996-03-17,1109.482366,1153.98224,1088.47654,2842361,1517.380114,1513.190383,-476.3260281,-30.03679574
1996-03-18,1965.836669,2012.243278,,4185157,1531.962438,1515.904848,856.3543027,77.18503051
1996-03-19,1174.784988,1186.691091,1163.075773,2073738,1522.897528,1512.800881,-791.0516809,-40.23994941
1996-03-20,1648.030318,1669.223213,1643.154019,1698055,1519.259343,1515.334115,,40.28356976
1996-03-21,1245.454463,1246.185889,1213.749961,2234578,1515.855876,1515.909785,-402.5758555,-24.42769718
1996-03-22,1717.561383,1761.527466,1712.768901,2992906,1525.041095,1516.280448,472.1069201,37.90639757
1996-03-23,1776.821367,1784.549975,1758.16394,1219467,1523.23729,1519.178639,59.25998459,3.450239694
1996-03-24,1673.419729,1716.49347,1652.24086,2403473,1523.320319,1522.057688,-103.4016383,-5.819472921
1996-03-25,1614.49946,1630.968826,1587.122557,1343970,1526.648599,1524.295942,,
1996-03-26,,1910.875773,1842.886117,2041324,1534.739977,1524.139631,277.9696337,
1996-03-27,1078.626711,1080.583324,1067.577625,2560264,1532.227381,1520.425408,-813.842383,-43.00426282
1996-03-28,1330.914766,1347.258705,1312.126947,3159595,1526.309624,1520.309659,252.2880548,23.38974663
1996-03-29,1248.28748,1292.705664,1241.675473,2327731,1524.100524,1518.271993,-82.62728615,-6.20830787
1996-03-30,1988.013962,1989.291332,1957.633286,3517958,1523.947899,1520.525684,739.7264824,59.25930481
1996-03-31,1389.38978,1409.706153,1353.006121,3411083,1522.132025,1519.087012,-598.6241824,-30.11166892
1996-04-01,1732.612699,1734.182681,1708.508858,,1527.066566,1519.336719,343.2229196,24.70314123
1996-04-02,1684.725164,1703.271335,1672.4336,3489057,1529.444034,1519.616675,-47.88753536,-2.763891514
1996-04-03,1212.081237,1220.71327,1181.036824,4714142,1515.350539,1519.346575,-472.6439264,-28.05466058
1996-04-04,1238.99768,1251.6086,1212.039794,2451562,1504.11413,1520.346531,26.91644273,2.220679762
1996-04-05,1281.284564,,1272.725277,3032855,1500.71722,1519.47512,42.28688334,3.412991325
1996-04-06,1411.127278,1432.929739,1390.843183,3570981,1494.56578,1517.075887,129.8427147,10.13379216
1996-04-07,1234.325066,1248.014965,1212.565211,3093645,1487.527572,,-176.8022126,-12.52914711
1996-04-08,1019.651483,1049.118402,970.5205951,3720735,1478.07326,,-214.6735829,-17.39198116
1996-04-09,1879.393057,1886.498405,,1546251,1491.814806,1510.775172,859.7415741,84.31719942
1996-04-10,1965.609831,1978.579412,1928.891292,2284637,1501.848277,1514.78514,86.21677457,4.587479679
1996-04-11,1341.570387,1368.882785,1297.131536,4024819,1503.763313,1513.034103,-624.0394443,-31.74787969
1996-04-12,1338.506879,1350.383032,1301.732659,3690025,1492.236608,1511.35517,-3.063507606,-0.2283523575
1996-04-13,1007.091813,1041.0482,961.92172,567707,1485.670308,1506.490852,-331.4150667,-24.76005703
1996-04-14,1680.250688,1704.825253,1677.523033,2052992,1480.230041,,673.1588756,66.84185762
1996-04-15,1825.439896,1864.039349,,1727741,1486.077734,1505.657908,145.1892074,8.640925335
1996-04-16,1146.6083,1194.020527,1109.263384,3667331,1476.379012,1505.172876,-678.8315954,-37.18728822
1996-04-17,1159.666349,1165.456594,1130.50156,2096985,1468.71353,1501.978428,13.05804901,1.138841312
1996-04-18,,1806.8165,1781.324942,4254862,1481.927583,1505.393699,630.4169006,54.36192065
1996-04-19,1616.290748,1632.268201,1599.266144,2560856,1486.736973,1504.571656,-173.7925016,-9.70862677
1996-04-20,1044.860558,1052.419704,1028.971839,472626,,1500.244978,-571.4301907,-35.35441821
1996-04-21,,1663.062147,1609.479645,3500421,1485.643121,1501.443546,577.6864328,55.28837591
1996-04-22,1308.917723,1346.911658,1291.760945,2854205,1482.883992,1499.834958,-313.6292676,
1996-04-23,1368.725155,1392.946429,1342.982491,4218879,1474.698795,1499.52787,59.80743263,4.569227812
1996-04-24,1769.731418,1796.619957,1726.987967,2363121,1485.684014,1501.187702,,29.297793
1996-04-25,1810.935193,1813.9124,1773.83356,1004372,1498.611397,1503.690524,41.20377438,2.328250149
1996-04-26,1400.356627,1428.131994,1358.594142,4958051,1498.491885,1501.881659,-410.5785658,-22.67218438
1996-04-27,1947.152936,1986.720012,,302811,,1501.93654,546.7963092,39.04693267
1996-04-28,1406.462718,1435.154097,1385.655195,2857692,1492.824054,1499.2651,-540.6902181,-27.76824604
1996-04-29,1771.836035,1785.101354,1754.534721,1703206,1499.882302,1502.250374,365.3733173,25.97817295
1996-04-30,1483.877265,1517.254678,1480.996095,1267787,1499.214404,1500.296042,-287.9587707,-16.25199877
1996-05-01,1897.532327,1915.606748,1851.007745,2646614,1515.48079,1501.096546,413.655062,27.87663588
1996-05-02,1907.761244,1935.004908,1904.470093,4130794,1513.944497,1504.371165,10.22891713,0.5390641827
1996-05-03,1087.416808,1111.795076,1050.360032,4780742,1502.364687,1504.471826,-820.3444358,-43.00037222
1996-05-04,1936.493331,1955.552081,1917.587916,938908,1515.386473,1507.814307,849.0765234,78.08197531
1996-05-05,1825.534842,1861.478741,1778.095803,4155929,1520.181001,1507.38094,-110.9584898,-5.729866868
1996-05-06,1791.310714,1835.50452,1770.330613,3164762,1533.817568,1508.1716,-34.22412721,-1.874745221
1996-05-07,1200.91134,1201.171966,1160.080922,1307465,1518.519062,1505.570883,-590.3993746,-32.95907125
1996-05-08,1805.119209,1851.800035,1790.986467,1335160,1531.125746,1508.310717,604.2078691,50.31244598
1996-05-09,1850.132735,1875.708491,1835.178299,3018396,1535.167795,1508.96444,45.01352593,2.493659461
1996-05-10,1289.150334,1324.186928,1259.374364,2497709,1536.041712,1510.269584,-560.9824002,-30.32119749
1996-05-11,1952.260078,1995.041307,1902.360947,319546,1540.735686,1513.154278,663.1097439,51.43773586
1996-05-12,1049.860146,1073.215331,1023.981526,3396783,1526.196462,1510.269812,-902.399932,-46.22334606
1996-05-13,1149.909253,1191.657957,1103.093821,3170682,,1510.288876,100.0491068,9.529755672
1996-05-14,1537.581138,1546.462129,1498.268647,3662369,,1508.861763,387.6718848,33.713259
1996-05-15,1575.792471,1583.750848,1535.999255,2250294,1507.854353,1510.565569,38.21133307,2.485158807
1996-05-16,1645.150083,1678.023652,1623.352084,3071149,1519.184821,1510.529914,69.35761218,4.401443302
1996-05-17,1016.969129,1060.47628,997.6420168,4210578,1512.905908,1508.588774,-628.180954,-38.1838083
1996-05-18,1960.366775,2004.988083,1950.770684,2803166,1527.147494,1510.41039,943.3976453,92.76561285
1996-05-19,1044.588093,1076.775116,996.3910294,4736633,,1510.096078,-915.7786819,-46.71466043
1996-05-20,1143.061953,1169.336414,1095.092272,2649767,,1510.726823,98.47385999,9.427051742
1996-05-21,1014.014518,1030.584172,976.6611308,3212218,1488.980456,1506.249074,-129.0474352,-11.28962738
1996-05-22,1566.858433,1615.858454,1552.045811,995598,1486.623122,1507.735216,552.8439158,
1996-05-23,1932.266884,1948.251668,1920.007907,2608327,1501.026835,1508.298165,365.4084506,23.32108906
1996-05-24,1665.947166,1703.156471,1616.516654,612923,1509.565824,1506.63115,,-13.78276055
1996-05-25,1822.657468,1849.256558,1819.330328,564506,1520.393282,1509.687281,156.7103024,9.406679011
1996-05-26,1013.281203,1043.706821,971.1029889,4812252,1512.436361,1508.427833,-809.376265,-44.40638348
1996-05-27,1542.015298,1561.689326,1524.242398,3247941,1518.590165,1507.823611,528.734095,52.18039111
1996-05-28,1459.562978,1507.804134,1438.619492,,1527.388395,1505.294182,-82.45232097,-5.347049478
1996-05-29,1498.967944,1527.552061,1457.369062,2009099,1519.779893,1503.20995,39.40496672,2.699778449
1996-05-30,1072.213185,1119.102567,1067.683035,,1501.91196,1501.056639,-426.7547589,-28.46990561
1996-05-31,1684.435361,1684.814932,1666.726877,3740880,1508.76926,1500.503264,612.2221757,57.0989225
1996-06-01,1503.220415,1531.853944,1455.619201,1481844,1512.06353,1502.340637,-181.2149462,-10.75820126
1996-06-02,1765.14885,1801.008194,1730.195554,3634233,1527.224671,,261.928435,17.42448628
1996-06-03,1485.290634,1522.544643,1447.543676,2498722,1523.32547,1498.883877,-279.8582158,-15.85465247
1996-06-04,1149.381636,1194.63048,1111.506371,4692347,1509.804305,1498.812141,-335.9089978,-22.61570834
1996-06-05,1648.256954,1648.477035,1645.22845,717357,1519.837278,1500.55631,498.8753179,43.40380098
1996-06-06,1172.386362,1172.40287,1162.225982,2012192,1520.091678,,-475.870592,-28.87114116
1996-06-07,1872.394563,1896.007736,1847.831401,,1521.737904,1503.920851,700.0082012,59.70797886
1996-06-08,,,1594.708727,1399722,1521.674414,1502.906654,-259.2783243,-13.8474192
1996-06-09,1157.203884,1205.930511,1136.658269,1885066,1523.921281,1501.801095,-455.9123555,-28.26283342
1996-06-10,,1973.441316,1923.265689,3676999,1530.717102,1506.1708,805.1341739,69.57582716
1996-06-11,1518.365463,1541.9987,1517.631502,2240931,1534.906057,1507.0515,-443.9725941,-22.6246743
1996-06-12,1072.898452,1075.955333,1039.873856,,,1502.509076,-445.4670115,-29.33858957
